number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
133,0.8486312038628133,2026-09-01 00:50:28.278375,2026-09-01 00:51:27.938717,0 days 00:00:59.660342,0.21425741876216392,131,0.00019618598215628917,50,2,SUBSPACE,0.00014510427542707433,COMPLETE
134,0.8532417629072874,2026-09-01 00:51:28.001241,2026-09-01 00:53:20.498632,0 days 00:01:52.497391,0.19703600547352682,124,0.00023309317277721045,100,2,SUBSPACE,0.000313283862908027,COMPLETE
135,0.8634716914762403,2026-09-01 00:53:20.570082,2026-09-01 00:54:53.245336,0 days 00:01:32.675254,0.22779599566140046,139,0.00030877444476986465,75,2,SUBSPACE,0.00012673414679931097,COMPLETE
136,0.8629674375956496,2026-09-01 00:54:53.310569,2026-09-01 00:56:40.749179,0 days 00:01:47.438610,0.17985940697371888,116,0.008364976742903927,100,2,SUBSPACE,0.00046956760413053856,COMPLETE
137,0.8378197524335187,2026-09-01 00:56:40.822295,2026-09-01 00:57:40.428225,0 days 00:00:59.605930,0.24649247291910006,131,0.00013371013696161972,50,2,SUBSPACE,0.0006861579914627036,COMPLETE
138,0.8444823667041986,2026-09-01 00:57:40.516646,2026-09-01 00:58:56.087407,0 days 00:01:15.570761,0.18908458264687125,99,0.00021504337974749668,75,2,SUBSPACE,0.00024350907047549628,COMPLETE
139,0.8604466979506388,2026-09-01 00:58:56.177101,2026-09-01 01:01:00.174151,0 days 00:02:03.997050,0.06991588813572583,140,0.0002567057937485336,100,2,SUBSPACE,0.00019797261999345573,COMPLETE
140,0.8460027719962687,2026-09-01 01:01:00.275021,2026-09-01 01:01:53.957552,0 days 00:00:53.682531,0.13768970005670922,112,0.000190964577194259,50,2,SUBSPACE,0.11073596064512957,COMPLETE
141,0.8629199107403278,2026-09-01 01:01:54.030047,2026-09-01 01:03:32.104648,0 days 00:01:38.074601,0.22476369124571843,149,0.00015775617180863757,75,2,SUBSPACE,0.0002641422283914343,COMPLETE
142,0.8634007039120808,2026-09-01 01:03:32.178201,2026-09-01 01:04:59.201474,0 days 00:01:27.023273,0.23346815230177312,127,0.00018115717967216944,75,2,SUBSPACE,0.0001368460891944522,COMPLETE
143,0.837694275481092,2026-09-01 01:04:59.376352,2026-09-01 01:07:02.231938,0 days 00:02:02.855586,0.21026244017947518,140,0.0021011624320325492,100,2,SUBSPACE,0.0003754158086075878,COMPLETE
144,0.8391624617760725,2026-09-01 01:07:02.301876,2026-09-01 01:08:25.999894,0 days 00:01:23.698018,0.203338168145548,122,0.005708687744598894,75,2,SUBSPACE,0.0001772482808345688,COMPLETE
145,0.8658188218758548,2026-09-01 01:08:26.096995,2026-09-01 01:10:25.052037,0 days 00:01:58.955042,0.2553481685283187,134,0.0004043295785217793,100,2,SUBSPACE,0.0005113862438098411,COMPLETE
146,0.8602985170864343,2026-09-01 01:10:25.132575,2026-09-01 01:11:51.955505,0 days 00:01:26.822930,0.252674792698839,133,0.0003386258456177987,100,2,MIXED,0.0005200308069687273,COMPLETE
147,0.8588204924296834,2026-09-01 01:11:52.048285,2026-09-01 01:13:37.712245,0 days 00:01:45.663960,0.2394439743871337,106,0.0005560677455229002,100,2,SUBSPACE,0.0008972676676922966,COMPLETE
148,0.8644774747680076,2026-09-01 01:13:37.776444,2026-09-01 01:15:52.905085,0 days 00:02:15.128641,0.2736554370178649,118,0.00026192392101493154,125,2,SUBSPACE,0.0003177162562959522,COMPLETE
149,0.8658905662370733,2026-09-01 01:15:52.982763,2026-09-01 01:17:49.528573,0 days 00:01:56.545810,0.19234991621656936,130,0.00021934078551297145,100,2,MIXED,0.0006226388205422909,COMPLETE
150,0.8658313847070385,2026-09-01 01:17:49.588220,2026-09-01 01:19:51.438894,0 days 00:02:01.850674,0.17653435056262437,138,0.0003043916739260023,100,2,MIXED,0.0006265137574596077,COMPLETE
151,0.8644697554380031,2026-09-01 01:19:51.505117,2026-09-01 01:21:55.572095,0 days 00:02:04.066978,0.17082095549125456,141,0.00040548034017278426,100,2,MIXED,0.0006195807149891656,COMPLETE
152,0.8652002159596088,2026-09-01 01:21:55.656730,2026-09-01 01:24:05.531730,0 days 00:02:09.875000,0.1818278287616942,150,0.0002890298400480005,100,2,MIXED,0.00046824661773869615,COMPLETE
153,0.8629453391215192,2026-09-01 01:24:05.609970,2026-09-01 01:26:24.717604,0 days 00:02:19.107634,0.1720868103469018,123,0.00022874041151978874,125,2,MIXED,0.0009611623636444076,COMPLETE
154,0.8633350896070422,2026-09-01 01:26:24.797039,2026-09-01 01:28:24.505780,0 days 00:01:59.708741,0.19421259596574164,135,0.0003266124903960745,100,2,MIXED,0.0005579375007957429,COMPLETE
155,0.8540593307704148,2026-09-01 01:28:24.578570,2026-09-01 01:30:10.316223,0 days 00:01:45.737653,0.14603836752947863,113,0.000377479776068953,100,2,MIXED,0.0007533038065489709,COMPLETE
156,0.863130451682216,2026-09-01 01:30:10.384450,2026-09-01 01:32:07.509309,0 days 00:01:57.124859,0.49933383816242455,131,0.00022771418230597566,100,2,MIXED,0.00039656677866983857,COMPLETE
157,0.864161587675469,2026-09-01 01:32:07.603083,2026-09-01 01:34:11.173468,0 days 00:02:03.570385,0.1607280413753685,141,0.0004782396194240092,100,2,MIXED,0.000665874236049574,COMPLETE
158,0.8602796728396586,2026-09-01 01:34:11.342175,2026-09-01 01:36:29.422934,0 days 00:02:18.080759,0.19394632304182374,122,0.00027910442791075936,125,2,MIXED,0.0004984162869127063,COMPLETE
159,0.8394314274509365,2026-09-01 01:36:29.497396,2026-09-01 01:38:38.843297,0 days 00:02:09.345901,0.18176667795339896,150,0.07743367095922371,100,2,MIXED,0.5336828131144897,COMPLETE
160,0.8538448544838182,2026-09-01 01:38:38.919901,2026-09-01 01:38:59.932281,0 days 00:00:21.012380,0.208762258062151,13,0.0001318523874686092,50,2,MIXED,0.0017999585747979754,COMPLETE
161,0.8653549052785233,2026-09-01 01:38:59.995886,2026-09-01 01:40:28.333857,0 days 00:01:28.337971,0.22244027990195728,130,0.0002105609606696964,75,2,SUBSPACE,0.00034746014219699036,COMPLETE
162,0.7444768572216073,2026-09-01 01:40:28.411334,2026-09-01 01:42:26.977364,0 days 00:01:58.566030,0.20171245983733377,135,0.09972617645574305,100,2,SUBSPACE,0.0004238833281642948,COMPLETE
163,0.8659654134662349,2026-09-01 01:42:27.092994,2026-09-01 01:43:52.945086,0 days 00:01:25.852092,0.10550256167283999,125,0.00020875313057348938,75,2,MIXED,0.00032124012254227004,COMPLETE
164,0.8596980742996109,2026-09-01 01:43:53.036918,2026-09-01 01:45:12.219259,0 days 00:01:19.182341,0.08613993960156957,112,0.0002480718791527974,75,2,MIXED,0.00027965765355141096,COMPLETE
165,0.8409466865230035,2026-09-01 01:45:12.326734,2026-09-01 01:46:09.222040,0 days 00:00:56.895306,0.1048309764093738,122,0.0001749047429528572,50,2,MIXED,0.0007686792542361958,COMPLETE
166,0.8474139714726862,2026-09-01 01:46:09.291083,2026-09-01 01:47:28.398223,0 days 00:01:19.107140,0.16521229981261665,104,0.00028494951270413576,75,2,MIXED,0.0005294819598343415,COMPLETE
167,0.8514078165935626,2026-09-01 01:47:28.487616,2026-09-01 01:49:32.807094,0 days 00:02:04.319478,0.09679188002150386,141,0.00032511191200160976,100,2,MIXED,0.00032846565675884816,COMPLETE
168,0.8621483561384037,2026-09-01 01:49:32.888854,2026-09-01 01:51:21.437391,0 days 00:01:48.548537,0.1244519637632733,117,0.00014308271386683185,100,2,MIXED,0.0011012218046172351,COMPLETE
169,0.8496730106946019,2026-09-01 01:51:21.513254,2026-09-01 01:52:20.334068,0 days 00:00:58.820814,0.11184442218078074,127,0.00020620591244937644,50,2,MIXED,0.00041745367817097893,COMPLETE
170,0.5039586540576204,2026-09-01 01:52:20.408932,2026-09-01 01:53:52.530595,0 days 00:01:32.121663,0.18851681676436324,95,0.0541453256899273,100,2,MIXED,0.000612618659144365,COMPLETE
171,0.8626564696839963,2026-09-01 01:53:52.629578,2026-09-01 01:55:22.505721,0 days 00:01:29.876143,0.2617125935675609,133,0.00021595299231689813,75,2,SUBSPACE,0.00034204627452527267,COMPLETE
172,0.8629983149156678,2026-09-01 01:55:22.620163,2026-09-01 01:56:56.611838,0 days 00:01:33.991675,0.215994119209029,142,0.00025347139315579466,75,2,UNIFORM,0.0002702803239055458,COMPLETE
173,0.8640818212654222,2026-09-01 01:56:56.787950,2026-09-01 01:58:23.685356,0 days 00:01:26.897406,0.17680987007928,127,0.0001703738994820854,75,2,SUBSPACE,0.00037066522448353246,COMPLETE
174,0.8647682361981786,2026-09-01 01:58:23.762591,2026-09-01 01:59:57.618609,0 days 00:01:33.856018,0.23752544483032786,141,0.00020872970569280424,75,2,SUBSPACE,0.0005233698484345648,COMPLETE
175,0.8060986036942898,2026-09-01 01:59:57.697816,2026-09-01 02:00:57.301965,0 days 00:00:59.604149,0.2178375582765409,132,0.06448964918939454,50,2,SUBSPACE,0.9184567215825943,COMPLETE
176,0.8614929698850774,2026-09-01 02:00:57.357898,2026-09-01 02:03:07.281546,0 days 00:02:09.923648,0.13305373225355732,150,0.00011323146334942521,100,2,SUBSPACE,0.00030890667792499334,COMPLETE
177,0.8610944405536667,2026-09-01 02:03:07.383908,2026-09-01 02:04:29.071494,0 days 00:01:21.687586,0.2475055475217064,117,0.00023172967573650727,75,2,SUBSPACE,0.00044388288336313507,COMPLETE
178,0.8632301218549218,2026-09-01 02:04:29.150186,2026-09-01 02:06:51.797433,0 days 00:02:22.647247,0.20042155847013166,127,0.00015498604235602518,125,2,MIXED,0.0008950164094891105,COMPLETE
179,0.8583037513976151,2026-09-01 02:06:51.868597,2026-09-01 02:08:11.661910,0 days 00:01:19.793313,0.2281080141692793,106,0.0010203924100458473,75,2,SUBSPACE,0.0007180465376995669,COMPLETE
180,0.8661642997334107,2026-09-01 02:08:11.738850,2026-09-01 02:10:12.523902,0 days 00:02:00.785052,0.19139224488154805,136,0.00019477394911485884,100,2,MIXED,0.00022920396623137256,COMPLETE
181,0.8655045240571406,2026-09-01 02:10:12.623880,2026-09-01 02:12:14.228486,0 days 00:02:01.604606,0.18750248417272,138,0.00019344547264777068,100,2,MIXED,0.00022606828193918972,COMPLETE
182,0.8669924627553678,2026-09-01 02:12:14.304061,2026-09-01 02:14:18.070084,0 days 00:02:03.766023,0.18670607779255483,140,0.00017360238621417915,100,2,MIXED,0.0002215014695566469,COMPLETE
183,0.8651490564784023,2026-09-01 02:14:18.138383,2026-09-01 02:16:28.169526,0 days 00:02:10.031143,0.18642091069303582,150,0.00017491929829689898,100,2,MIXED,0.0002319391346102405,COMPLETE
184,0.8655645380639405,2026-09-01 02:16:28.239975,2026-09-01 02:18:30.031547,0 days 00:02:01.791572,0.17459664002663222,138,0.00018436158270132143,100,2,MIXED,0.0002071307010682297,COMPLETE
185,0.8640604795883509,2026-09-01 02:18:30.111732,2026-09-01 02:20:20.116898,0 days 00:01:50.005166,0.16744879873271706,120,0.00014623431486590467,100,2,MIXED,0.0001845815420626062,COMPLETE
186,0.8645755556668888,2026-09-01 02:20:20.187865,2026-09-01 02:22:24.280128,0 days 00:02:04.092263,0.1572215782444358,141,0.00026238495686808504,100,2,MIXED,0.00025929334707532677,COMPLETE
187,0.8657741708493579,2026-09-01 02:22:24.357580,2026-09-01 02:24:17.614353,0 days 00:01:53.256773,0.1743063938436313,125,0.00012809983606077214,100,2,MIXED,0.00030716122320114026,COMPLETE
188,0.8564181915244481,2026-09-01 02:24:17.693326,2026-09-01 02:25:05.688572,0 days 00:00:47.995246,0.1508178332187995,5,0.00014254202145696165,125,2,MIXED,0.0004008770534895949,COMPLETE
189,0.8606262858928033,2026-09-01 02:25:05.750395,2026-09-01 02:26:57.216039,0 days 00:01:51.465644,0.1935384788375672,122,0.00012005918637147165,100,2,MIXED,0.0002729861411742876,COMPLETE
190,0.8587862852026045,2026-09-01 02:26:57.340037,2026-09-01 02:28:42.698379,0 days 00:01:45.358342,0.18046201264628894,112,0.00010451369656069361,100,2,MIXED,0.3262958267194096,COMPLETE
191,0.8625642918021774,2026-09-01 02:28:42.777705,2026-09-01 02:30:41.008857,0 days 00:01:58.231152,0.17438044804011166,132,0.0001696247065163285,100,2,MIXED,0.00021616784594303583,COMPLETE
192,0.8638820268417754,2026-09-01 02:30:41.085966,2026-09-01 02:32:44.943817,0 days 00:02:03.857851,0.17026887302277938,141,0.000312041763883973,100,2,MIXED,0.00015785370313417215,COMPLETE
193,0.865352105129404,2026-09-01 02:32:45.052234,2026-09-01 02:35:27.011638,0 days 00:02:41.959404,0.1774791967517624,150,0.00018691913315430696,125,2,MIXED,0.00019693886540490913,COMPLETE
194,0.8634579934494674,2026-09-01 02:35:27.087841,2026-09-01 02:37:22.125910,0 days 00:01:55.038069,0.163177789782969,127,0.00012636907008229127,100,2,MIXED,0.0003028799198068708,COMPLETE
195,0.8627544749031717,2026-09-01 02:37:22.189519,2026-09-01 02:39:20.581163,0 days 00:01:58.391644,0.19352164428107196,133,0.0002487618386776122,100,2,MIXED,0.0004931365844539238,COMPLETE
196,0.8533228915520409,2026-09-01 02:39:20.736516,2026-09-01 02:41:10.991687,0 days 00:01:50.255171,0.1440322773620529,121,0.00015534669493728632,100,2,MIXED,0.0003699323612033819,COMPLETE
197,0.8546660549728303,2026-09-01 02:41:11.062232,2026-09-01 02:42:14.135997,0 days 00:01:03.073765,0.2077708231186403,140,0.0001924753895220496,50,2,MIXED,0.0003091121924961128,COMPLETE
198,0.8519546781485898,2026-09-01 02:42:14.207161,2026-09-01 02:43:58.303555,0 days 00:01:44.096394,0.18350019893246325,111,0.0002277257858372019,100,2,MIXED,0.0005969653991691971,COMPLETE
199,0.8646754528787122,2026-09-01 02:43:58.373745,2026-09-01 02:45:28.161941,0 days 00:01:29.788196,0.20282149827550963,134,0.0003653537264561752,75,2,UNIFORM,0.00025333126682381123,COMPLETE
