number,value,datetime_start,datetime_complete,duration,params_contamination,params_leaf_size,params_metric,params_n_neighbors,params_p,state
169,0.7496049897749149,2026-08-31 21:19:19.953915,2026-08-31 21:19:20.201318,0 days 00:00:00.247403,0.010862998721459224,60,euclidean,20,,COMPLETE
170,0.8358166619770475,2026-08-31 21:19:20.276780,2026-08-31 21:19:22.249454,0 days 00:00:01.972674,0.025949095596943254,60,manhattan,70,,COMPLETE
171,0.8395811219092598,2026-08-31 21:19:22.331357,2026-08-31 21:19:24.337757,0 days 00:00:02.006400,0.06574064342651775,60,manhattan,73,,COMPLETE
172,0.8394679807488991,2026-08-31 21:19:24.409693,2026-08-31 21:19:26.406024,0 days 00:00:01.996331,0.05290839216143056,60,manhattan,77,,COMPLETE
173,0.8340345562618826,2026-08-31 21:19:26.469176,2026-08-31 21:19:28.482977,0 days 00:00:02.013801,0.0551763322857679,60,manhattan,86,,COMPLETE
174,0.8334652935139011,2026-08-31 21:19:28.546125,2026-08-31 21:19:30.524549,0 days 00:00:01.978424,0.037795361408030456,60,manhattan,68,,COMPLETE
175,0.8395811219092598,2026-08-31 21:19:30.596004,2026-08-31 21:19:32.580308,0 days 00:00:01.984304,0.028875283811209157,60,manhattan,73,,COMPLETE
176,0.8374747286541984,2026-08-31 21:19:32.642769,2026-08-31 21:19:34.650284,0 days 00:00:02.007515,0.04660771460207236,60,manhattan,82,,COMPLETE
177,0.8282555025578984,2026-08-31 21:19:34.729241,2026-08-31 21:19:36.693778,0 days 00:00:01.964537,0.0204168916092069,60,manhattan,64,,COMPLETE
178,0.8394325626465253,2026-08-31 21:19:36.767331,2026-08-31 21:19:38.750900,0 days 00:00:01.983569,0.036103335092828814,60,manhattan,79,,COMPLETE
179,0.8358166619770475,2026-08-31 21:19:38.815849,2026-08-31 21:19:40.820035,0 days 00:00:02.004186,0.06253362582077727,60,manhattan,70,,COMPLETE
180,0.8315950966210374,2026-08-31 21:19:40.894982,2026-08-31 21:19:41.240367,0 days 00:00:00.345385,0.0807203780905997,60,minkowski,87,2.0,COMPLETE
181,0.8398764241217862,2026-08-31 21:19:41.318791,2026-08-31 21:19:43.323320,0 days 00:00:02.004529,0.25861114818625514,60,manhattan,74,,COMPLETE
182,0.8392619049096604,2026-08-31 21:19:43.399512,2026-08-31 21:19:45.485537,0 days 00:00:02.086025,0.27962799412649636,60,manhattan,75,,COMPLETE
183,0.8307275044722923,2026-08-31 21:19:45.556270,2026-08-31 21:19:47.525034,0 days 00:00:01.968764,0.25878944039716884,60,manhattan,66,,COMPLETE
184,0.8378079463993942,2026-08-31 21:19:47.598422,2026-08-31 21:19:49.590983,0 days 00:00:01.992561,0.018614135283467243,60,manhattan,72,,COMPLETE
185,0.8394325626465253,2026-08-31 21:19:49.669932,2026-08-31 21:19:51.684750,0 days 00:00:02.014818,0.25324346932163005,60,manhattan,79,,COMPLETE
186,0.8392619049096604,2026-08-31 21:19:51.763588,2026-08-31 21:19:53.761689,0 days 00:00:01.998101,0.23628045378784618,60,manhattan,75,,COMPLETE
187,0.8229276512606498,2026-08-31 21:19:53.833613,2026-08-31 21:19:55.811843,0 days 00:00:01.978230,0.21770434158722723,60,manhattan,61,,COMPLETE
188,0.8358166619770475,2026-08-31 21:19:55.886703,2026-08-31 21:19:57.894827,0 days 00:00:02.008124,0.05019206572049586,60,manhattan,70,,COMPLETE
189,0.8363799460282608,2026-08-31 21:19:57.967453,2026-08-31 21:19:59.995386,0 days 00:00:02.027933,0.29619085711738113,60,manhattan,83,,COMPLETE
190,0.8307275044722923,2026-08-31 21:20:00.085510,2026-08-31 21:20:02.104270,0 days 00:00:02.018760,0.20026140025991798,60,manhattan,66,,COMPLETE
191,0.8398764241217862,2026-08-31 21:20:02.174695,2026-08-31 21:20:04.160908,0 days 00:00:01.986213,0.06773800791054137,60,manhattan,74,,COMPLETE
192,0.8392619049096604,2026-08-31 21:20:04.232505,2026-08-31 21:20:06.247422,0 days 00:00:02.014917,0.031115192883438343,60,manhattan,75,,COMPLETE
193,0.8358166619770475,2026-08-31 21:20:06.317668,2026-08-31 21:20:08.308050,0 days 00:00:01.990382,0.2653327557709971,60,manhattan,70,,COMPLETE
194,0.8394620777318368,2026-08-31 21:20:08.384538,2026-08-31 21:20:10.392619,0 days 00:00:02.008081,0.043096151159054755,60,manhattan,80,,COMPLETE
195,0.8392619049096604,2026-08-31 21:20:10.456307,2026-08-31 21:20:12.463250,0 days 00:00:02.006943,0.07067807975277332,60,manhattan,75,,COMPLETE
196,0.8334652935139011,2026-08-31 21:20:12.533679,2026-08-31 21:20:14.486972,0 days 00:00:01.953293,0.010225405815883312,60,manhattan,68,,COMPLETE
197,0.8294654696962566,2026-08-31 21:20:14.566085,2026-08-31 21:20:16.603944,0 days 00:00:02.037859,0.024561759704392547,60,manhattan,89,,COMPLETE
198,0.8395811219092598,2026-08-31 21:20:16.682284,2026-08-31 21:20:18.686397,0 days 00:00:02.004113,0.0572278376540237,60,manhattan,73,,COMPLETE
199,0.8394620777318368,2026-08-31 21:20:18.758356,2026-08-31 21:20:20.773792,0 days 00:00:02.015436,0.03620559335212309,60,manhattan,80,,COMPLETE
