number,value,datetime_start,datetime_complete,duration,params_contamination,params_leaf_size,params_metric,params_n_neighbors,params_p,state
164,0.8972428999827562,2026-09-01 11:56:03.442300,2026-09-01 11:56:08.966956,0 days 00:00:05.524656,0.15880826022645567,40,minkowski,19,1.0,COMPLETE
165,0.8970287004871355,2026-09-01 11:56:09.040377,2026-09-01 11:56:14.548190,0 days 00:00:05.507813,0.18558411736129685,10,minkowski,18,1.0,COMPLETE
166,0.8960980889992168,2026-09-01 11:56:14.612099,2026-09-01 11:56:20.114181,0 days 00:00:05.502082,0.16751312545542357,10,minkowski,23,1.0,COMPLETE
167,0.8968261764357204,2026-09-01 11:56:20.185440,2026-09-01 11:56:25.706950,0 days 00:00:05.521510,0.1451163527980959,10,minkowski,17,1.0,COMPLETE
168,0.8948003184701935,2026-09-01 11:56:25.769666,2026-09-01 11:56:31.257898,0 days 00:00:05.488232,0.22961890001474028,20,minkowski,15,1.0,COMPLETE
169,0.8964848380885322,2026-09-01 11:56:31.335098,2026-09-01 11:56:36.798850,0 days 00:00:05.463752,0.1268371008412004,10,minkowski,20,1.0,COMPLETE
170,0.8966862956330246,2026-09-01 11:56:36.885385,2026-09-01 11:56:42.367779,0 days 00:00:05.482394,0.19527382000114474,10,minkowski,21,1.0,COMPLETE
171,0.8972428999827562,2026-09-01 11:56:42.446513,2026-09-01 11:56:47.934352,0 days 00:00:05.487839,0.16625612531879572,10,minkowski,19,1.0,COMPLETE
172,0.8970287004871355,2026-09-01 11:56:47.998767,2026-09-01 11:56:53.485982,0 days 00:00:05.487215,0.17655348981124425,10,minkowski,18,1.0,COMPLETE
173,0.8972428999827562,2026-09-01 11:56:53.561635,2026-09-01 11:56:59.054170,0 days 00:00:05.492535,0.15929677955552599,10,minkowski,19,1.0,COMPLETE
174,0.8968261764357204,2026-09-01 11:56:59.129571,2026-09-01 11:57:04.623645,0 days 00:00:05.494074,0.217170307194255,10,minkowski,17,1.0,COMPLETE
175,0.8972428999827562,2026-09-01 11:57:04.708748,2026-09-01 11:57:10.209561,0 days 00:00:05.500813,0.15033745075395927,10,minkowski,19,1.0,COMPLETE
176,0.896159553477127,2026-09-01 11:57:10.284521,2026-09-01 11:57:15.791948,0 days 00:00:05.507427,0.20208642491305823,10,minkowski,16,1.0,COMPLETE
177,0.895817709942449,2026-09-01 11:57:15.864955,2026-09-01 11:57:21.373874,0 days 00:00:05.508919,0.045091599831655504,10,manhattan,22,,COMPLETE
178,0.8964848380885322,2026-09-01 11:57:21.445294,2026-09-01 11:57:26.929093,0 days 00:00:05.483799,0.18221513278380164,10,minkowski,20,1.0,COMPLETE
179,0.8970287004871355,2026-09-01 11:57:27.004588,2026-09-01 11:57:32.471970,0 days 00:00:05.467382,0.11014774112960683,10,minkowski,18,1.0,COMPLETE
180,0.8966862956330246,2026-09-01 11:57:32.548704,2026-09-01 11:57:38.053058,0 days 00:00:05.504354,0.17137951583424846,10,minkowski,21,1.0,COMPLETE
181,0.8972428999827562,2026-09-01 11:57:38.130569,2026-09-01 11:57:43.627614,0 days 00:00:05.497045,0.13740642354023166,10,minkowski,19,1.0,COMPLETE
182,0.8968261764357204,2026-09-01 11:57:43.694474,2026-09-01 11:57:49.194929,0 days 00:00:05.500455,0.1378866991449457,10,minkowski,17,1.0,COMPLETE
183,0.8972428999827562,2026-09-01 11:57:49.269912,2026-09-01 11:57:54.762248,0 days 00:00:05.492336,0.12366015008918207,10,minkowski,19,1.0,COMPLETE
184,0.8964848380885322,2026-09-01 11:57:54.847586,2026-09-01 11:58:00.327386,0 days 00:00:05.479800,0.15447518367197802,10,minkowski,20,1.0,COMPLETE
185,0.8970287004871355,2026-09-01 11:58:00.400357,2026-09-01 11:58:05.901884,0 days 00:00:05.501527,0.08239449643005999,10,minkowski,18,1.0,COMPLETE
186,0.8960980889992168,2026-09-01 11:58:05.974068,2026-09-01 11:58:11.471593,0 days 00:00:05.497525,0.13146996145852705,10,minkowski,23,1.0,COMPLETE
187,0.8800970611110711,2026-09-01 11:58:11.546187,2026-09-01 11:58:11.987876,0 days 00:00:00.441689,0.10130447436019258,10,euclidean,21,,COMPLETE
188,0.8968261764357204,2026-09-01 11:58:12.059930,2026-09-01 11:58:17.554418,0 days 00:00:05.494488,0.19230485284842191,10,minkowski,17,1.0,COMPLETE
189,0.8965782977741215,2026-09-01 11:58:17.625834,2026-09-01 11:58:23.149749,0 days 00:00:05.523915,0.1798542255764233,10,minkowski,24,1.0,COMPLETE
190,0.8972428999827562,2026-09-01 11:58:23.223537,2026-09-01 11:58:28.768147,0 days 00:00:05.544610,0.16497598365953864,20,minkowski,19,1.0,COMPLETE
191,0.8972428999827562,2026-09-01 11:58:28.841097,2026-09-01 11:58:34.340316,0 days 00:00:05.499219,0.0586274792741931,10,minkowski,19,1.0,COMPLETE
192,0.8970287004871355,2026-09-01 11:58:34.413251,2026-09-01 11:58:39.900537,0 days 00:00:05.487286,0.03776796914233468,10,minkowski,18,1.0,COMPLETE
193,0.8964848380885322,2026-09-01 11:58:39.969186,2026-09-01 11:58:45.463999,0 days 00:00:05.494813,0.04943426101280417,10,minkowski,20,1.0,COMPLETE
194,0.8966862956330246,2026-09-01 11:58:45.544064,2026-09-01 11:58:51.059906,0 days 00:00:05.515842,0.030313248577094047,10,minkowski,21,1.0,COMPLETE
195,0.896159553477127,2026-09-01 11:58:51.138353,2026-09-01 11:58:56.634198,0 days 00:00:05.495845,0.05917789778187504,10,minkowski,16,1.0,COMPLETE
196,0.8972428999827562,2026-09-01 11:58:56.714932,2026-09-01 11:59:02.214719,0 days 00:00:05.499787,0.010405542009589121,10,minkowski,19,1.0,COMPLETE
197,0.8968261764357204,2026-09-01 11:59:02.293559,2026-09-01 11:59:07.844966,0 days 00:00:05.551407,0.1880687729117034,10,minkowski,17,1.0,COMPLETE
198,0.8964848380885322,2026-09-01 11:59:07.918947,2026-09-01 11:59:13.411018,0 days 00:00:05.492071,0.115586863775196,10,minkowski,20,1.0,COMPLETE
199,0.8970287004871355,2026-09-01 11:59:13.484692,2026-09-01 11:59:18.975861,0 days 00:00:05.491169,0.20836192690354752,10,minkowski,18,1.0,COMPLETE
