dataset_name,model_type,fusion_strategy,F1,AUC_ROC,runtime_train,runtime_inference
CICIDS,LUNAR_Epochs_v2,none,0.6596520624907595,0.8610818993631677,114.86882185935974,7.708882570266724
CICIDS,LUNAR,none,0.6895138276345146,0.8735030514839444,165.36441087722778,7.710570335388184
CICIDS,LUNAR_Epochs_v2,none,0.6596358080969864,0.8610812263025621,60.14773440361023,7.727471590042114
CICIDS,LUNAR_Epochs_v2,none,0.6598304082035101,0.8612880283243929,23.68769359588623,7.731243848800659
UNSW_NB15,IsolationForest,none,0.7962940251747628,0.8443037666807347,3.5272746086120605,7.85665488243103
CICIDS,LUNAR_Fusion_v2,stacking_lr,0.2661753787774631,0.8638004963016933,229.54283952713013,8.158864974975586
CICIDS,LUNAR_Fusion_v2,rank_mean,0.3800543662928984,0.7940720953026981,227.00521779060364,8.252798557281494
CICIDS,LUNAR_Fusion_v2,rank_mean,0.2897234832851836,0.8557564641983662,228.93193912506104,8.334280490875244
CICIDS,LUNAR_Fusion_v2,stacking_lr,0.4201957932666218,0.8627344066170326,225.6747543811798,8.442802906036377
CICIDS,LUNAR_Fusion_v2,stacking_lr,0.4391234877881762,0.8569336433661354,181.1315898895264,8.565955400466919
CICIDS,LUNAR_Fusion_v2,rank_mean,0.5009155413138018,0.7937385348106298,226.9341087341309,8.603840589523315
CICIDS,LUNAR_Fusion_v2,rank_mean,0.4552525951557093,0.8538549662408126,226.6675455570221,8.72239351272583
CICIDS,LUNAR_Fusion_v2,stacking_lr,0.2817883511074651,0.8579419979886753,179.45792961120603,8.771660327911377
CICIDS,LUNAR_Epochs_v2,none,0.687146911041108,0.8710595962718031,203.4806978702545,8.797334432601929
CICIDS,LUNAR_Fusion_v2,stacking_lr,0.6150838631248665,0.8574557046767612,232.37279796600345,8.88773512840271
CICIDS,LUNAR_Fusion_v2,rank_mean,0.628129500660919,0.8531607491393918,213.9159586429596,9.005133867263794
CICIDS,LUNAR_Fusion_v2,rank_mean,0.5846785225718194,0.7937121347427383,230.17226767539975,9.05002760887146
CICIDS,LUNAR_Fusion_v2,stacking_lr,0.5918520217075595,0.8628155229786995,227.68415188789368,9.054301738739014
CICIDS,LUNAR_Epochs_v2,none,0.6964557086131673,0.8770853580211067,297.72543144226074,9.215192556381226
CICIDS,LUNAR_Fusion_v2,rank_mean,0.2905554950836326,0.8537943218199446,233.73914694786072,9.25454306602478
CICIDS,Robustness_Analysis,rank_mean,0.4532498380479378,0.9008152093026568,216.243928194046,9.290567398071287
CICIDS,LUNAR_Epochs_v2,none,0.6971563167063326,0.8755881613112919,255.9981215000153,9.32740592956543
CICIDS,Robustness_Analysis,rank_mean,0.6340055418719212,0.8982711909176757,215.56659293174744,9.62687087059021
CICIDS,LUNAR_Epochs_v2,none,0.6667330528517016,0.8639310491989882,57.38923001289368,9.768521070480348
CICIDS,LUNAR_Epochs_v2,none,0.6686541737649063,0.8647936455443147,108.7070562839508,9.77863097190857
CICIDS,LUNAR_Epochs_v2,none,0.6701491787633733,0.8655918451878256,160.2871949672699,9.790181875228882
CICIDS,LUNAR_Epochs_v2,none,0.6712849837519208,0.8664826709125062,212.4995958805084,9.82425022125244
CICIDS,LUNAR_Epochs_v2,none,0.6726464197281318,0.8672718896031163,263.8164863586426,9.824477434158323
CICIDS,LUNAR_Epochs_v2,none,0.6681012911620459,0.8644161568854838,83.25077962875366,9.82455348968506
CICIDS,LUNAR_Epochs_v2,none,0.6667330528517016,0.8639309538380929,32.61531162261963,9.825597047805786
CICIDS,LUNAR_Epochs_v2,none,0.6733635282508034,0.8676692950661049,315.30710887908936,9.833852529525757
CICIDS,LUNAR_Fusion_v2,stacking_lr,0.2722848865010829,0.8623504351201863,334.1630291938782,9.864426612854004
CICIDS,LUNAR,none,0.674099224649065,0.8680070663377115,316.292822599411,9.893903732299805
CICIDS,LUNAR_Fusion_v2,rank_mean,0.2740530425243596,0.8516844007053382,331.4503195285797,10.003857374191284
CICIDS,LUNAR_Fusion_v2,rank_mean,0.3675157128680119,0.79839355478322,331.15784335136414,10.085502862930298
CICIDS,LUNAR_Fusion_v2,stacking_lr,0.4278483810365786,0.8612005734432084,331.0122804641724,10.1193106174469
CICIDS,LUNAR_Fusion_v2,weighted,0.5072174106151455,0.8083380086282811,235.7915506362915,10.124940395355225
CICIDS,LUNAR_Fusion_v2,rank_mean,0.4973150189361822,0.7978314738253891,336.718866109848,10.279654026031494
CICIDS,LUNAR_Fusion_v2,rank_mean,0.4240070166645783,0.8493510856245343,336.11473774909973,10.328041553497314
CICIDS,Robustness_Analysis,rank_mean,0.7681775145055959,0.8985310067858676,229.35092425346372,10.367961406707764
CICIDS,Robustness_Analysis,rank_mean,0.7511709743963111,0.8709069324183193,215.73078298568728,10.37248921394348
CICIDS,Robustness_Analysis,rank_mean,0.7681402179982035,0.8985370251652363,215.85038113594052,10.392638921737673
CICIDS,Robustness_Analysis,weighted,0.3925032924729004,0.7999975412214839,229.22289395332336,10.40838098526001
CICIDS,Robustness_Analysis,weighted,0.4407435214888631,0.86559048033501,214.83863639831543,10.41820478439331
CICIDS,LUNAR_plus_BestBaseline,rank_mean,0.7681402179982035,0.8985370251652363,216.7165009975433,10.439482688903809
CICIDS,LUNAR_Fusion_v2,stacking_lr,0.5990438320981541,0.8613093708590809,330.381502866745,10.7749125957489
CICIDS,LUNAR_Fusion_v2,rank_mean,0.5838999184117487,0.7971652383352816,331.726145029068,10.838714122772217
CICIDS,LUNAR_Fusion_v2,rank_mean,0.6013667425968109,0.8486369023356349,331.9526491165161,10.941047668457031
CICIDS,LUNAR_Fusion_v2,rank_mean,0.4524415710730325,0.8500037926390407,233.1920478343964,10.941548585891724
