number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
42,0.8750181867496281,2026-08-05 03:20:00.497958,2026-08-05 03:21:38.909261,0 days 00:01:38.411303,0.11072829119569978,70,0.01618340251909831,200,1,MIXED,0.8652232057622259,COMPLETE
43,0.8708720568899491,2026-08-05 03:21:38.987481,2026-08-05 03:23:57.955222,0 days 00:02:18.967741,0.1802702270048631,94,0.04386779283002666,225,1,MIXED,0.30580095611673774,COMPLETE
44,0.8873470067753502,2026-08-05 03:23:58.017808,2026-08-05 03:24:49.907180,0 days 00:00:51.889372,0.21888380017613407,30,0.008048077348084565,275,1,MIXED,0.10443006329847539,COMPLETE
45,0.8718965771190033,2026-08-05 03:24:50.022106,2026-08-05 03:27:13.529155,0 days 00:02:23.507049,0.047802854510137355,123,0.02011710210416529,175,1,UNIFORM,0.00026942476959191427,COMPLETE
46,0.5537833827893175,2026-08-05 03:27:13.607748,2026-08-05 03:28:21.978137,0 days 00:01:08.370389,0.09354954840826366,81,0.030896486910214294,125,1,MIXED,0.04963664563192436,COMPLETE
47,0.8981295040271301,2026-08-05 03:28:22.056598,2026-08-05 03:29:03.656696,0 days 00:00:41.600098,0.13982204199102782,51,0.012368692494016675,150,1,MIXED,0.0001547002872927012,COMPLETE
48,0.8784783842622197,2026-08-05 03:29:03.716971,2026-08-05 03:29:50.088929,0 days 00:00:46.371958,0.14590971201838032,47,0.01232924811946418,175,1,SUBSPACE,0.0001545798547615299,COMPLETE
49,0.8850426782391275,2026-08-05 03:29:50.162786,2026-08-05 03:30:27.704429,0 days 00:00:37.541643,0.14093056121146635,54,0.0032313061053873497,150,1,MIXED,0.5207435034827627,COMPLETE
50,0.8744950370381015,2026-08-05 03:30:27.767213,2026-08-05 03:31:16.342516,0 days 00:00:48.575303,0.05061149297878019,68,0.012882848352801303,100,1,MIXED,0.00014368523553985328,COMPLETE
51,0.8859697534146184,2026-08-05 03:31:16.421497,2026-08-05 03:31:39.489565,0 days 00:00:23.068068,0.2420025250589357,22,0.006637613638937451,150,1,MIXED,0.0003933641403228216,COMPLETE
52,0.8920809503452338,2026-08-05 03:31:39.552333,2026-08-05 03:32:25.709131,0 days 00:00:46.156798,0.09548083915182268,35,0.010067364835570403,200,1,MIXED,0.0007129680741030128,COMPLETE
53,0.8799344468713401,2026-08-05 03:32:25.787540,2026-08-05 03:33:12.464275,0 days 00:00:46.676735,0.10224758260825204,36,0.010229355932224725,200,1,MIXED,0.0006227910683059235,COMPLETE
54,0.8824570164031011,2026-08-05 03:33:12.542857,2026-08-05 03:34:00.702665,0 days 00:00:48.159808,0.07506820629656158,39,0.02222139497922375,200,1,MIXED,0.0017410102599117034,COMPLETE
55,0.891341804915901,2026-08-05 03:34:00.781187,2026-08-05 03:34:59.166493,0 days 00:00:58.385306,0.04196929150314081,46,0.014255701426738333,225,1,MIXED,0.0008683709073730735,COMPLETE
56,0.8857564520300903,2026-08-05 03:34:59.248849,2026-08-05 03:35:43.022876,0 days 00:00:43.774027,0.13303356923198714,53,0.002454685138452276,175,1,MIXED,0.00029512267895485993,COMPLETE
57,0.8808161674366471,2026-08-05 03:35:43.095030,2026-08-05 03:36:27.144647,0 days 00:00:44.049617,0.4639519647241564,25,0.008698399933312227,275,1,UNIFORM,0.0004826094590705857,COMPLETE
58,0.8845287341663014,2026-08-05 03:36:27.205144,2026-08-05 03:37:58.599181,0 days 00:01:31.394037,0.07342842192603116,64,0.006225918025305237,200,1,MIXED,0.08508589219690024,COMPLETE
59,0.8877055776291305,2026-08-05 03:37:58.677564,2026-08-05 03:38:38.176271,0 days 00:00:39.498707,0.3656180403948378,28,0.0036757013910327908,225,1,MIXED,0.0028791095135903867,COMPLETE
60,0.8821644567146377,2026-08-05 03:38:38.244682,2026-08-05 03:40:28.031140,0 days 00:01:49.786458,0.1785200369210672,95,0.0017693905415761628,175,1,SUBSPACE,0.012394452562334554,COMPLETE
61,0.8408322615874293,2026-08-05 03:40:28.103375,2026-08-05 03:40:46.950404,0 days 00:00:18.847029,0.21301869769475618,20,0.08132044152094757,125,1,MIXED,0.00016962700416587654,COMPLETE
