number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_contamination,params_max_features,params_max_samples,params_n_estimators,state
58,0.7975224783212309,2026-08-02 01:49:54.369825,2026-08-02 01:49:54.551428,0 days 00:00:00.181603,False,0.2164462180136548,0.5043410212700727,0.4117627095108838,100,COMPLETE
59,0.8194017410855982,2026-08-02 01:49:54.620196,2026-08-02 01:49:54.793058,0 days 00:00:00.172862,False,0.06272859621556684,0.6067140067300769,0.5164695519482568,100,COMPLETE
60,0.7928245031267338,2026-08-02 01:49:54.857961,2026-08-02 01:49:55.051779,0 days 00:00:00.193818,False,0.07182416857093851,0.6931786672910059,0.518207446748263,100,COMPLETE
61,0.807903634570701,2026-08-02 01:49:55.121475,2026-08-02 01:49:55.298507,0 days 00:00:00.177032,False,0.0749034759223495,0.6076346694102698,0.6125399359059436,100,COMPLETE
62,0.8219085191080874,2026-08-02 01:49:55.361387,2026-08-02 01:49:55.533368,0 days 00:00:00.171981,False,0.13982204199102782,0.6329672450173849,0.43507379425597503,100,COMPLETE
63,0.805607647596134,2026-08-02 01:49:55.611954,2026-08-02 01:49:55.801208,0 days 00:00:00.189254,False,0.11258359228632239,0.6480154586396728,0.3305568614677813,100,COMPLETE
64,0.8124005102597092,2026-08-02 01:49:55.863777,2026-08-02 01:49:56.040408,0 days 00:00:00.176631,False,0.03258295557391824,0.5687167852405394,0.44209329511877105,100,COMPLETE
65,0.7842920085963981,2026-08-02 01:49:56.118615,2026-08-02 01:49:56.464174,0 days 00:00:00.345559,False,0.1426555583928473,0.6320736186320559,0.34546509637371303,200,COMPLETE
66,0.7826008344418035,2026-08-02 01:49:56.526011,2026-08-02 01:49:56.714531,0 days 00:00:00.188520,False,0.17907151401738142,0.6753272462306831,0.5384930091936435,100,COMPLETE
67,0.8071404256040859,2026-08-02 01:49:56.777098,2026-08-02 01:49:56.967126,0 days 00:00:00.190028,False,0.14634559256089022,0.7295452343216059,0.40795984601667673,100,COMPLETE
68,0.825815119290773,2026-08-02 01:49:57.047257,2026-08-02 01:49:57.394023,0 days 00:00:00.346766,False,0.03201176324605001,0.6280708820216655,0.6599354523439416,200,COMPLETE
69,0.7988299279676108,2026-08-02 01:49:57.472921,2026-08-02 01:49:57.834128,0 days 00:00:00.361207,False,0.015201197763660947,0.6677678099871049,0.6477347059439986,200,COMPLETE
70,0.7953373383632438,2026-08-02 01:49:57.912282,2026-08-02 01:49:58.085154,0 days 00:00:00.172872,False,0.03583319450703759,0.6218136541514376,0.29579758864860817,100,COMPLETE
71,0.8058444846643456,2026-08-02 01:49:58.147887,2026-08-02 01:49:58.321229,0 days 00:00:00.173342,False,0.050796769731061994,0.5654224974588161,0.6002862854213324,100,COMPLETE
72,0.8137491489614301,2026-08-02 01:49:58.399854,2026-08-02 01:49:58.745595,0 days 00:00:00.345741,False,0.09135940641067364,0.5964677831627074,0.7254107027128258,200,COMPLETE
73,0.7922651194119172,2026-08-02 01:49:58.808124,2026-08-02 01:49:58.996807,0 days 00:00:00.188683,False,0.3450102391726323,0.6581635798542909,0.4694066773243297,100,COMPLETE
74,0.8134550712207225,2026-08-02 01:49:59.059427,2026-08-02 01:49:59.228904,0 days 00:00:00.169477,False,0.38298654010413996,0.5790996261692325,0.7746354912988277,100,COMPLETE
75,0.810520351027667,2026-08-02 01:49:59.307075,2026-08-02 01:49:59.637520,0 days 00:00:00.330445,False,0.10386856865429095,0.5269580999306145,0.6643134954681991,200,COMPLETE
76,0.8144887347933643,2026-08-02 01:49:59.714976,2026-08-02 01:49:59.903876,0 days 00:00:00.188900,False,0.1588359975690071,0.6295889995698227,0.7469466493937955,100,COMPLETE
77,0.7999023577099854,2026-08-02 01:49:59.966445,2026-08-02 01:50:00.156707,0 days 00:00:00.190262,False,0.12327380067433928,0.7039596378709648,0.7056032050596458,100,COMPLETE
78,0.8044604112606032,2026-08-02 01:50:00.234155,2026-08-02 01:50:00.581335,0 days 00:00:00.347180,False,0.06439774644273842,0.6151133432519929,0.532620206271579,200,COMPLETE
79,0.7940289801347609,2026-08-02 01:50:00.660021,2026-08-02 01:50:00.816585,0 days 00:00:00.156564,False,0.02163721730185423,0.5341158682684946,0.4145148523843859,100,COMPLETE
80,0.793163404251195,2026-08-02 01:50:00.879191,2026-08-02 01:50:01.383461,0 days 00:00:00.504270,False,0.05488342156168205,0.633650444451421,0.37731189390188874,300,COMPLETE
81,0.8161584058381851,2026-08-02 01:50:01.477294,2026-08-02 01:50:01.650495,0 days 00:00:00.173201,False,0.19884762522138816,0.6109700712541376,0.5529152828718433,100,COMPLETE
82,0.8034282619914666,2026-08-02 01:50:01.728685,2026-08-02 01:50:01.921246,0 days 00:00:00.192561,False,0.2291319382008508,0.5805305446804527,0.632018346540412,100,COMPLETE
83,0.810625140830226,2026-08-02 01:50:01.983871,2026-08-02 01:50:02.172945,0 days 00:00:00.189074,False,0.26089616012581224,0.6055339027844345,0.5914995204082641,100,COMPLETE
84,0.8101905357242369,2026-08-02 01:50:02.235767,2026-08-02 01:50:02.406932,0 days 00:00:00.171165,False,0.35693427186232324,0.5482602840953471,0.6772570164463707,100,COMPLETE
85,0.8000728682846697,2026-08-02 01:50:02.501550,2026-08-02 01:50:02.690133,0 days 00:00:00.188583,False,0.3255162332977062,0.6551968952919154,0.486038113997578,100,COMPLETE
86,0.7987233210008455,2026-08-02 01:50:02.752701,2026-08-02 01:50:02.951584,0 days 00:00:00.198883,False,0.3970675073980319,0.6888497018388731,0.4418656794366168,100,COMPLETE
87,0.8043083751886821,2026-08-02 01:50:03.014109,2026-08-02 01:50:03.374800,0 days 00:00:00.360691,False,0.29630055881759304,0.6386970893304127,0.5153227236381972,200,COMPLETE
88,0.8309346765811145,2026-08-02 01:50:03.438012,2026-08-02 01:50:03.626776,0 days 00:00:00.188764,False,0.08591450978084267,0.6212565932256802,0.781092700683163,100,COMPLETE
89,0.8093828062345694,2026-08-02 01:50:03.689355,2026-08-02 01:50:03.862515,0 days 00:00:00.173160,True,0.49674834637922555,0.6664571364513597,0.7783839186594967,100,COMPLETE
90,0.8209196789191991,2026-08-02 01:50:03.936359,2026-08-02 01:50:04.611250,0 days 00:00:00.674891,False,0.08609180964577479,0.6213487331473742,0.7454976331096204,400,COMPLETE
91,0.8202733741831847,2026-08-02 01:50:04.673779,2026-08-02 01:50:05.351402,0 days 00:00:00.677623,False,0.04106739967286572,0.6226029328364295,0.7334180976797537,400,COMPLETE
92,0.8138824076698867,2026-08-02 01:50:05.413925,2026-08-02 01:50:06.076273,0 days 00:00:00.662348,False,0.09137961425153598,0.5948975429219419,0.7380376028870517,400,COMPLETE
93,0.8223537243386128,2026-08-02 01:50:06.154640,2026-08-02 01:50:06.816932,0 days 00:00:00.662292,False,0.04244497994999934,0.6193665494125322,0.7609722674378345,400,COMPLETE
94,0.8163083218851988,2026-08-02 01:50:06.879535,2026-08-02 01:50:07.555681,0 days 00:00:00.676146,False,0.037323070320091085,0.6218476944120179,0.7163987686167335,400,COMPLETE
95,0.8111669586243824,2026-08-02 01:50:07.635242,2026-08-02 01:50:08.279766,0 days 00:00:00.644524,False,0.05077535982531074,0.5789979667236342,0.8098769575855744,400,COMPLETE
96,0.8130298547964654,2026-08-02 01:50:08.358378,2026-08-02 01:50:09.018452,0 days 00:00:00.660074,False,0.07668120375794713,0.6201510304033241,0.6781953569270731,400,COMPLETE
97,0.8125122658583919,2026-08-02 01:50:09.081062,2026-08-02 01:50:09.768935,0 days 00:00:00.687873,False,0.060286381693059686,0.6446971381877825,0.7493868307682039,400,COMPLETE
98,0.8046082072827095,2026-08-02 01:50:09.847100,2026-08-02 01:50:10.475932,0 days 00:00:00.628832,False,0.08615097292694773,0.5957914630009443,0.21974903002673846,400,COMPLETE
99,0.8144296769566618,2026-08-02 01:50:10.569730,2026-08-02 01:50:11.058262,0 days 00:00:00.488532,False,0.02767294471452013,0.5702967994603194,0.7059545936376346,300,COMPLETE
100,0.8099597558700462,2026-08-02 01:50:11.136423,2026-08-02 01:50:11.911385,0 days 00:00:00.774962,True,0.0431200348683962,0.6031811582936122,0.7868676607904395,500,COMPLETE
101,0.8113359548955615,2026-08-02 01:50:11.974028,2026-08-02 01:50:12.655674,0 days 00:00:00.681646,False,0.010236711117758337,0.6289095541380204,0.7703697439511776,400,COMPLETE
102,0.8175397534956181,2026-08-02 01:50:12.734083,2026-08-02 01:50:12.918169,0 days 00:00:00.184086,False,0.06657814294071336,0.660290233609579,0.7570297885939609,100,COMPLETE
103,0.8034215990560437,2026-08-02 01:50:12.996406,2026-08-02 01:50:13.170000,0 days 00:00:00.173594,False,0.11964827384283222,0.5842722520233813,0.7389335644408482,100,COMPLETE
104,0.8091029629468104,2026-08-02 01:50:13.232608,2026-08-02 01:50:13.892938,0 days 00:00:00.660330,False,0.043548892679490206,0.644030851459936,0.8365229628564551,400,COMPLETE
105,0.8166211769893708,2026-08-02 01:50:13.971905,2026-08-02 01:50:14.477806,0 days 00:00:00.505901,False,0.08174924849429643,0.6210931443808936,0.6920571126748631,300,COMPLETE
106,0.8171066626931343,2026-08-02 01:50:14.571783,2026-08-02 01:50:14.748481,0 days 00:00:00.176698,False,0.09505988134944866,0.6799985493482177,0.8118027383743759,100,COMPLETE
107,0.817424666429224,2026-08-02 01:50:14.821512,2026-08-02 01:50:14.997327,0 days 00:00:00.175815,False,0.023212466072731246,0.6291261170867043,0.7898714543375837,100,COMPLETE
108,0.8131207130067768,2026-08-02 01:50:15.058781,2026-08-02 01:50:15.704446,0 days 00:00:00.645665,False,0.1027300173229716,0.5561890927744629,0.7239483759486212,400,COMPLETE
109,0.8116569872386616,2026-08-02 01:50:15.782656,2026-08-02 01:50:15.972276,0 days 00:00:00.189620,False,0.37364934788721016,0.6034843795286867,0.6572321985348211,100,COMPLETE
110,0.8182999338552229,2026-08-02 01:50:16.034845,2026-08-02 01:50:16.868469,0 days 00:00:00.833624,False,0.13432656751099864,0.5897889997113063,0.8593063441741406,500,COMPLETE
111,0.81270427954285,2026-08-02 01:50:16.946686,2026-08-02 01:50:17.450956,0 days 00:00:00.504270,False,0.1333128111090188,0.6124556753301126,0.7663733964205139,300,COMPLETE
112,0.8120261744332264,2026-08-02 01:50:17.513760,2026-08-02 01:50:18.334354,0 days 00:00:00.820594,False,0.06663652220495218,0.5878877003462306,0.6311722102035577,500,COMPLETE
113,0.8104549331162427,2026-08-02 01:50:18.412586,2026-08-02 01:50:19.248460,0 days 00:00:00.835874,False,0.28272526007336324,0.6535460122797229,0.894122225026505,500,COMPLETE
114,0.8129235506904013,2026-08-02 01:50:19.312128,2026-08-02 01:50:19.501666,0 days 00:00:00.189538,False,0.040897285384678926,0.6385439126713366,0.8599702396036099,100,COMPLETE
115,0.8184307696780712,2026-08-02 01:50:19.596631,2026-08-02 01:50:19.923200,0 days 00:00:00.326569,False,0.11481176158885766,0.6184013723084849,0.8272910737903639,200,COMPLETE
116,0.806458383305349,2026-08-02 01:50:20.001750,2026-08-02 01:50:20.348562,0 days 00:00:00.346812,False,0.055257871093684074,0.6148034130083904,0.8408007023478917,200,COMPLETE
117,0.8165648448989778,2026-08-02 01:50:20.411437,2026-08-02 01:50:20.758887,0 days 00:00:00.347450,False,0.10456450499458003,0.6240430793682483,0.8006899528255212,200,COMPLETE
118,0.7993805287220974,2026-08-02 01:50:20.831925,2026-08-02 01:50:21.012383,0 days 00:00:00.180458,False,0.16084212859401947,0.6682310457393105,0.7294952349264395,100,COMPLETE
119,0.8136779766966862,2026-08-02 01:50:21.074985,2026-08-02 01:50:21.264780,0 days 00:00:00.189795,False,0.41459979010934356,0.6038698292464644,0.6701505105094248,100,COMPLETE
120,0.8107898970515904,2026-08-02 01:50:21.327411,2026-08-02 01:50:21.498363,0 days 00:00:00.170952,True,0.11415489817402201,0.6378043744992248,0.8195157726015379,100,COMPLETE
121,0.8161450799673394,2026-08-02 01:50:21.577145,2026-08-02 01:50:22.410908,0 days 00:00:00.833763,False,0.14611193260001681,0.5928155449843411,0.7852229390592174,500,COMPLETE
122,0.8122094051573543,2026-08-02 01:50:22.477390,2026-08-02 01:50:22.963801,0 days 00:00:00.486411,False,0.13257607841301042,0.5757076194235796,0.8546933585209419,300,COMPLETE
123,0.8151102049518937,2026-08-02 01:50:23.041673,2026-08-02 01:50:23.529243,0 days 00:00:00.487570,False,0.08102660877426579,0.5604936144303516,0.7597765136271846,300,COMPLETE
124,0.8308868245903506,2026-08-02 01:50:23.624330,2026-08-02 01:50:23.798358,0 days 00:00:00.174028,False,0.18538874317428344,0.6026023974535071,0.8783333664106252,100,COMPLETE
125,0.8099976134576758,2026-08-02 01:50:23.860981,2026-08-02 01:50:24.050087,0 days 00:00:00.189106,False,0.1002504725439177,0.6131399041640514,0.6949975398449063,100,COMPLETE
126,0.817714201259416,2026-08-02 01:50:24.112658,2026-08-02 01:50:24.302077,0 days 00:00:00.189419,False,0.19025777843998443,0.6303403149742972,0.7493689020880511,100,COMPLETE
127,0.8075626134213325,2026-08-02 01:50:24.364649,2026-08-02 01:50:24.554947,0 days 00:00:00.190298,False,0.1611395182726797,0.649271938432663,0.7165181978484704,100,COMPLETE
