number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
65,0.8779720741336821,2026-08-04 03:44:33.239379,2026-08-04 03:45:12.377152,0 days 00:00:39.137773,0.23972865220581835,77,0.004913473148826159,75,1,MIXED,0.00011906910222394739,COMPLETE
66,0.8866788121223442,2026-08-04 03:45:12.448314,2026-08-04 03:46:24.309696,0 days 00:01:11.861382,0.09242920756073764,111,0.015216222365312395,100,1,MIXED,0.02946426220123971,COMPLETE
67,0.8861147983560974,2026-08-04 03:46:24.382577,2026-08-04 03:46:39.912235,0 days 00:00:15.529658,0.11037734226988344,11,0.02661415378500831,125,1,MIXED,0.00020658948179569516,COMPLETE
68,0.8746138122301177,2026-08-04 03:46:39.981268,2026-08-04 03:48:06.771732,0 days 00:01:26.790464,0.20371019302981747,87,0.03539409247503357,150,1,MIXED,0.0007803635996261593,COMPLETE
69,0.8872345183609831,2026-08-04 03:48:06.840591,2026-08-04 03:48:38.500147,0 days 00:00:31.659556,0.169546663562489,42,0.0002142632462849272,125,1,UNIFORM,0.005369709889176689,COMPLETE
70,0.8814522546180873,2026-08-04 03:48:38.578530,2026-08-04 03:49:26.647704,0 days 00:00:48.069174,0.2702987862843164,33,0.008677900632327701,250,1,MIXED,0.002773995009708328,COMPLETE
71,0.8807553204101135,2026-08-04 03:49:26.716079,2026-08-04 03:50:25.180526,0 days 00:00:58.464447,0.034891791238288124,47,0.015714042116546815,225,1,MIXED,0.0008399350432836501,COMPLETE
72,0.8881126464819191,2026-08-04 03:50:25.251898,2026-08-04 03:51:16.357885,0 days 00:00:51.105987,0.06174718673277048,58,0.022968076307622248,200,1,MIXED,0.00043596066799863936,COMPLETE
73,0.8807973071036994,2026-08-04 03:51:16.427497,2026-08-04 03:54:16.798984,0 days 00:03:00.371487,0.017897863911981365,126,0.014525524066330129,225,1,MIXED,0.0006116790231475302,COMPLETE
74,0.8809614369058995,2026-08-04 03:54:16.861638,2026-08-04 03:56:29.121943,0 days 00:02:12.260305,0.03393358364902897,100,0.00690474881655069,200,1,MIXED,0.001686071902070778,COMPLETE
75,0.8880012807064183,2026-08-04 03:56:29.200230,2026-08-04 03:59:58.132340,0 days 00:03:28.932110,0.1365681964843166,148,0.010520128066267054,225,1,MIXED,0.0009947381448447664,COMPLETE
76,0.8827423912028222,2026-08-04 03:59:58.208545,2026-08-04 04:02:07.697003,0 days 00:02:09.488458,0.08416959906288912,74,0.01282660226056775,250,1,SUBSPACE,0.22110138971667326,COMPLETE
77,0.5452818631853485,2026-08-04 04:02:07.769262,2026-08-04 04:02:29.625486,0 days 00:00:21.856224,0.12509408703194053,28,0.031756284214299844,75,2,MIXED,0.0002657712493140133,COMPLETE
78,0.8840994370639671,2026-08-04 04:02:29.693913,2026-08-04 04:02:56.041878,0 days 00:00:26.347965,0.38666061082292014,47,0.005492572721180274,100,1,MIXED,0.0003505112374163112,COMPLETE
79,0.8749012077797975,2026-08-04 04:02:56.114738,2026-08-04 04:03:34.274903,0 days 00:00:38.160165,0.15007685994045744,35,0.01927366056122109,175,1,MIXED,0.0012864341504667883,COMPLETE
80,0.8698827875212852,2026-08-04 04:03:34.347793,2026-08-04 04:03:58.843073,0 days 00:00:24.495280,0.17860425977535827,5,0.07334239165676953,250,1,MIXED,0.0005481541903058258,COMPLETE
81,0.880136746394982,2026-08-04 04:03:58.921276,2026-08-04 04:04:53.167364,0 days 00:00:54.246088,0.05896417783753185,40,0.009596744931667619,225,1,MIXED,0.9064206412821979,COMPLETE
82,0.8852640626234902,2026-08-04 04:04:53.235010,2026-08-04 04:06:59.104988,0 days 00:02:05.869978,0.03934951344770834,132,0.04948395432465098,200,1,MIXED,0.6828770784982768,COMPLETE
83,0.8827428402583686,2026-08-04 04:06:59.183266,2026-08-04 04:08:53.250243,0 days 00:01:54.066977,0.010469175577343247,85,0.013993314723167347,200,1,MIXED,0.03335046306892003,COMPLETE
84,0.8817014804463252,2026-08-04 04:08:53.325020,2026-08-04 04:10:50.996024,0 days 00:01:57.671004,0.10784769451035975,102,0.018196204690732628,175,1,MIXED,0.28530092442976107,COMPLETE
85,0.9079795374368628,2026-08-04 04:10:51.069060,2026-08-04 04:12:35.891340,0 days 00:01:44.822280,0.3454837248787005,66,0.024100269523110982,225,1,MIXED,0.47375220931686796,COMPLETE
86,0.8786712536193877,2026-08-04 04:12:35.969546,2026-08-04 04:13:30.139977,0 days 00:00:54.170431,0.46881433268002554,53,0.027861117400936636,225,1,MIXED,0.4595099392796548,COMPLETE
87,0.8858384046673038,2026-08-04 04:13:30.211098,2026-08-04 04:14:25.196156,0 days 00:00:54.985058,0.3308376027471226,61,0.0240061698166553,125,1,UNIFORM,0.11422849806943201,COMPLETE
88,0.883282380497338,2026-08-04 04:14:25.276999,2026-08-04 04:16:10.306056,0 days 00:01:45.029057,0.3450346768214294,66,0.007931201335770792,225,1,MIXED,0.47887643180502837,COMPLETE
89,0.919617485504487,2026-08-04 04:16:10.377089,2026-08-04 04:17:07.697409,0 days 00:00:57.320320,0.4366346617918619,45,0.01143181997226426,225,1,SUBSPACE,0.13595850048358726,COMPLETE
90,0.9093949605190363,2026-08-04 04:17:07.760237,2026-08-04 04:17:42.844782,0 days 00:00:35.084545,0.43790645466363254,52,0.01133987645603247,125,1,SUBSPACE,0.13606222434344226,COMPLETE
91,0.8814219433687069,2026-08-04 04:17:42.913816,2026-08-04 04:18:14.870627,0 days 00:00:31.956811,0.4423860227464679,57,0.01088378989540675,125,1,SUBSPACE,0.1296105726985197,COMPLETE
92,0.9236690891716542,2026-08-04 04:18:14.941551,2026-08-04 04:19:32.028500,0 days 00:01:17.086949,0.4988983246822969,74,0.009210924781360551,150,1,SUBSPACE,0.06671334022345986,COMPLETE
93,0.9082927536804593,2026-08-04 04:19:32.107006,2026-08-04 04:20:48.688616,0 days 00:01:16.581610,0.4989860037255819,73,0.00723532808088257,150,1,SUBSPACE,0.07626797872971541,COMPLETE
94,0.9066231651590376,2026-08-04 04:20:48.759390,2026-08-04 04:22:06.762200,0 days 00:01:18.002810,0.49879981785793664,76,0.007552580080375831,150,1,SUBSPACE,0.14818272706473531,COMPLETE
95,0.8795298478240565,2026-08-04 04:22:06.835612,2026-08-04 04:23:24.230467,0 days 00:01:17.394855,0.4937156192937746,74,0.0055227450137846235,150,1,SUBSPACE,0.08135237300851145,COMPLETE
96,0.879050256500528,2026-08-04 04:23:24.306896,2026-08-04 04:24:49.890747,0 days 00:01:25.583851,0.499301049644669,85,0.004120800922483735,150,1,SUBSPACE,0.23570355672198803,COMPLETE
97,0.8803996684173846,2026-08-04 04:24:49.968946,2026-08-04 04:25:59.008307,0 days 00:01:09.039361,0.42786529054754513,64,0.0072168261676709726,150,1,SUBSPACE,0.07125932896503138,COMPLETE
98,0.8768263089071067,2026-08-04 04:25:59.096829,2026-08-04 04:27:15.812650,0 days 00:01:16.715821,0.47899777418335543,73,0.00896412566994649,150,1,SUBSPACE,0.1395929553105086,COMPLETE
99,0.8757364510960547,2026-08-04 04:27:15.891034,2026-08-04 04:29:19.296668,0 days 00:02:03.405634,0.4509545939814423,109,0.004291418142006259,175,1,SUBSPACE,0.05648819816803631,COMPLETE
100,0.8821671510479161,2026-08-04 04:29:19.368919,2026-08-04 04:30:28.322049,0 days 00:01:08.953130,0.4831940003392782,50,0.005802379773769666,250,1,SUBSPACE,0.0639635513950548,COMPLETE
101,0.8771842061775674,2026-08-04 04:30:28.400449,2026-08-04 04:31:46.220033,0 days 00:01:17.819584,0.465311218726075,94,0.011621290387605182,125,1,SUBSPACE,0.17732264152350166,COMPLETE
102,0.8906695687629776,2026-08-04 04:31:46.298704,2026-08-04 04:34:11.472771,0 days 00:02:25.174067,0.4212256833541892,78,0.007639340793665527,275,1,SUBSPACE,0.3492343647219389,COMPLETE
103,0.8928225655800721,2026-08-04 04:34:11.544658,2026-08-04 04:34:53.615429,0 days 00:00:42.070771,0.45358564980235155,51,0.021054262877676262,150,1,SUBSPACE,0.04354075535127907,COMPLETE
104,0.8792783767180865,2026-08-04 04:34:53.687059,2026-08-04 04:35:19.192074,0 days 00:00:25.505015,0.40057090867066525,44,0.017583779307800907,100,1,SUBSPACE,0.14665726869725343,COMPLETE
105,0.878973468002098,2026-08-04 04:35:19.291079,2026-08-04 04:36:18.449766,0 days 00:00:59.158687,0.4744147222148223,67,0.012324654559235596,125,1,SUBSPACE,0.10627120768672547,COMPLETE
106,0.8852357721240688,2026-08-04 04:36:18.519956,2026-08-04 04:36:56.623310,0 days 00:00:38.103354,0.48662118197989285,56,0.0010873002649219906,150,1,SUBSPACE,0.21587281251273244,COMPLETE
107,0.8737309690259446,2026-08-04 04:36:56.691399,2026-08-04 04:38:03.426865,0 days 00:01:06.735466,0.49976065149472404,62,0.006510954444496935,150,1,SUBSPACE,0.09356227974678966,COMPLETE
108,0.8783259299042254,2026-08-04 04:38:03.505044,2026-08-04 04:39:03.748262,0 days 00:01:00.243218,0.4489428976638816,90,0.009233621729342924,100,1,SUBSPACE,0.04061384126223536,COMPLETE
109,0.9047602582249012,2026-08-04 04:39:03.817393,2026-08-04 04:40:41.634331,0 days 00:01:37.816938,0.4558966687948062,83,0.014134404647326619,175,1,SUBSPACE,0.02122481579462445,COMPLETE
110,0.8769787632651008,2026-08-04 04:40:41.712515,2026-08-04 04:42:17.635291,0 days 00:01:35.922776,0.4067611125498567,81,0.013656275969209118,175,1,SUBSPACE,0.021522659656816875,COMPLETE
111,0.9088210675307692,2026-08-04 04:42:17.710410,2026-08-04 04:43:45.205480,0 days 00:01:27.495070,0.4604063053461723,72,0.016606024173962376,175,1,SUBSPACE,0.2587037770090756,COMPLETE
112,0.8778391536919552,2026-08-04 04:43:45.278266,2026-08-04 04:45:09.054257,0 days 00:01:23.775991,0.4567690564851482,68,0.015241480084205802,175,1,SUBSPACE,0.26466899018084883,COMPLETE
113,0.9046881848097083,2026-08-04 04:45:09.127895,2026-08-04 04:46:46.730380,0 days 00:01:37.602485,0.4396647722901954,83,0.016904991777664604,175,1,SUBSPACE,0.01016637092217792,COMPLETE
114,0.5548961424332344,2026-08-04 04:46:46.792920,2026-08-04 04:48:13.470828,0 days 00:01:26.677908,0.436525926621459,71,0.030776034464695273,175,1,SUBSPACE,0.01292225074948552,COMPLETE
115,0.8728577805160187,2026-08-04 04:48:13.541458,2026-08-04 04:49:49.632431,0 days 00:01:36.090973,0.41866815548679026,81,0.01671072110705634,175,1,SUBSPACE,0.37747815945258184,COMPLETE
116,0.8399554806331324,2026-08-04 04:49:49.710736,2026-08-04 04:51:59.315665,0 days 00:02:09.604929,0.38400182413793343,98,0.011592251389413359,200,1,SUBSPACE,0.019077639415225417,COMPLETE
117,0.8844537418900569,2026-08-04 04:51:59.389819,2026-08-04 04:53:17.373559,0 days 00:01:17.983740,0.47681340859377536,75,0.04166244780527113,150,1,SUBSPACE,0.010232890752983566,COMPLETE
118,0.8876851456017704,2026-08-04 04:53:17.444705,2026-08-04 04:55:36.762606,0 days 00:02:19.317901,0.46085652037598657,106,0.02458629378820042,200,1,SUBSPACE,0.1900822599184209,COMPLETE
119,0.8846221377199475,2026-08-04 04:55:36.840850,2026-08-04 04:56:53.786870,0 days 00:01:16.946020,0.43425268607275447,61,0.009756742854372882,175,1,SUBSPACE,0.5853575476399341,COMPLETE
120,0.876830350407024,2026-08-04 04:56:53.865198,2026-08-04 04:58:22.260096,0 days 00:01:28.394898,0.48915707542289816,88,0.008334669977313688,150,1,SUBSPACE,0.03016045896716798,COMPLETE
121,0.8990251453143749,2026-08-04 04:58:22.335260,2026-08-04 05:00:34.654630,0 days 00:02:12.319370,0.4444934628778442,118,0.020450064464193448,175,1,SUBSPACE,0.00684920867721595,COMPLETE
122,0.8379922097843816,2026-08-04 05:00:34.732813,2026-08-04 05:02:48.358989,0 days 00:02:13.626176,0.4440856041190942,119,0.02159136581331275,175,1,SUBSPACE,0.0072476620673374665,COMPLETE
123,0.8971009422981585,2026-08-04 05:02:48.431505,2026-08-04 05:04:26.036445,0 days 00:01:37.604940,0.4278189211603749,83,0.01834910174607184,175,1,SUBSPACE,0.015012033644592226,COMPLETE
124,0.9203000499349767,2026-08-04 05:04:26.114771,2026-08-04 05:06:52.068942,0 days 00:02:25.954171,0.46951338238262896,113,0.012645579339516426,200,1,SUBSPACE,0.023609716732790904,COMPLETE
125,0.887261686221539,2026-08-04 05:06:52.144847,2026-08-04 05:09:43.646257,0 days 00:02:51.501410,0.46915124948692594,136,0.013876731783155525,200,1,SUBSPACE,0.024285499614163614,COMPLETE
126,0.91837158089107,2026-08-04 05:09:43.708776,2026-08-04 05:12:15.043158,0 days 00:02:31.334382,0.4831667602206972,118,0.01640192547769946,200,1,SUBSPACE,0.009308854413451967,COMPLETE
127,0.8987875949303423,2026-08-04 05:12:15.114544,2026-08-04 05:14:46.523395,0 days 00:02:31.408851,0.48199965459145644,102,0.016947863342870732,225,1,SUBSPACE,0.011478126201521529,COMPLETE
128,0.8767012469374412,2026-08-04 05:14:46.593286,2026-08-04 05:17:10.930583,0 days 00:02:24.337297,0.4604032242764451,112,0.010664917429133874,200,1,SUBSPACE,0.00832606461305394,COMPLETE
129,0.9129162295859348,2026-08-04 05:17:11.004690,2026-08-04 05:19:15.092749,0 days 00:02:04.088059,0.49076586240632203,94,0.006889356391323375,200,1,SUBSPACE,0.12373303312454921,COMPLETE
130,0.8908934229528453,2026-08-04 05:19:15.170885,2026-08-04 05:21:36.016942,0 days 00:02:20.846057,0.4928404158241215,95,0.007092660093204427,225,1,SUBSPACE,0.11984927904204834,COMPLETE
131,0.8763411043892485,2026-08-04 05:21:36.090097,2026-08-04 05:23:33.106015,0 days 00:01:57.015918,0.475449970699506,88,0.0047603675967403825,200,1,SUBSPACE,0.08296191615954232,COMPLETE
132,0.8821525567426587,2026-08-04 05:23:33.168532,2026-08-04 05:25:19.131274,0 days 00:01:45.962742,0.49945906784903127,78,0.006101628414975051,200,1,SUBSPACE,0.0688626870783526,COMPLETE
133,0.8774958507267514,2026-08-04 05:25:19.209410,2026-08-04 05:26:57.414369,0 days 00:01:38.204959,0.4866446715820688,70,0.00900547131418894,200,1,SUBSPACE,0.03640313241173243,COMPLETE
