number,value,datetime_start,datetime_complete,duration,params_contamination,params_leaf_size,params_metric,params_n_neighbors,params_p,state
167,0.9003708281829419,2026-08-09 21:56:07.463987,2026-08-09 21:56:18.902399,0 days 00:00:11.438412,0.17372152682928615,60,minkowski,37,1.0,COMPLETE
168,0.9003623464081554,2026-08-09 21:56:18.973819,2026-08-09 21:56:30.392822,0 days 00:00:11.419003,0.18994739767348104,60,manhattan,35,,COMPLETE
169,0.8796551659621389,2026-08-09 21:56:30.453041,2026-08-09 21:56:41.817314,0 days 00:00:11.364273,0.12565948667977508,60,minkowski,6,1.0,COMPLETE
170,0.8986863976031503,2026-08-09 21:56:41.895567,2026-08-09 21:56:53.313848,0 days 00:00:11.418281,0.09054154320910428,60,manhattan,32,,COMPLETE
171,0.9003708281829419,2026-08-09 21:56:53.392154,2026-08-09 21:57:04.827712,0 days 00:00:11.435558,0.15976976262634823,60,minkowski,37,1.0,COMPLETE
172,0.9003199874270162,2026-08-09 21:57:04.904020,2026-08-09 21:57:16.316919,0 days 00:00:11.412899,0.15940153908118387,60,minkowski,38,1.0,COMPLETE
173,0.8999154317161,2026-08-09 21:57:16.379571,2026-08-09 21:57:27.827037,0 days 00:00:11.447466,0.14235355152662127,60,minkowski,42,1.0,COMPLETE
174,0.9001529713029129,2026-08-09 21:57:27.906156,2026-08-09 21:57:39.313470,0 days 00:00:11.407314,0.18280501618012351,60,minkowski,34,1.0,COMPLETE
175,0.9000821734298425,2026-08-09 21:57:39.378619,2026-08-09 21:57:50.815186,0 days 00:00:11.436567,0.15623538245952812,60,minkowski,40,1.0,COMPLETE
176,0.8838409717120337,2026-08-09 21:57:50.893407,2026-08-09 21:58:02.460701,0 days 00:00:11.567294,0.16383471015229756,60,manhattan,99,,COMPLETE
177,0.9002501375170104,2026-08-09 21:58:02.523330,2026-08-09 21:58:13.938031,0 days 00:00:11.414701,0.13253368292460876,10,minkowski,36,1.0,COMPLETE
178,0.8819598886891792,2026-08-09 21:58:14.000604,2026-08-09 21:58:14.908153,0 days 00:00:00.907549,0.16880422226316158,60,euclidean,44,,COMPLETE
179,0.9002144891165109,2026-08-09 21:58:14.970773,2026-08-09 21:58:26.438591,0 days 00:00:11.467818,0.10473556533128876,60,manhattan,39,,COMPLETE
180,0.8977201238838046,2026-08-09 21:58:26.510973,2026-08-09 21:58:37.902975,0 days 00:00:11.392002,0.14339815344482096,60,minkowski,33,1.0,COMPLETE
181,0.9003708281829419,2026-08-09 21:58:37.981242,2026-08-09 21:58:49.416715,0 days 00:00:11.435473,0.17559973426314401,60,minkowski,37,1.0,COMPLETE
182,0.9002501375170104,2026-08-09 21:58:49.486387,2026-08-09 21:59:00.937650,0 days 00:00:11.451263,0.16780006365411562,60,minkowski,36,1.0,COMPLETE
183,0.9003199874270162,2026-08-09 21:59:01.008067,2026-08-09 21:59:12.423337,0 days 00:00:11.415270,0.25387093668114513,60,minkowski,38,1.0,COMPLETE
184,0.9003623464081554,2026-08-09 21:59:12.485976,2026-08-09 21:59:23.945203,0 days 00:00:11.459227,0.211276663390734,60,minkowski,35,1.0,COMPLETE
185,0.8998609737326919,2026-08-09 21:59:24.012615,2026-08-09 21:59:35.442087,0 days 00:00:11.429472,0.1508049638423291,60,minkowski,41,1.0,COMPLETE
186,0.8990077071891772,2026-08-09 21:59:35.513471,2026-08-09 21:59:46.930502,0 days 00:00:11.417031,0.17465308240102898,60,manhattan,31,,COMPLETE
187,0.9003199874270162,2026-08-09 21:59:46.998417,2026-08-09 21:59:58.408862,0 days 00:00:11.410445,0.15512522574648996,60,minkowski,38,1.0,COMPLETE
188,0.9001529713029129,2026-08-09 21:59:58.471470,2026-08-09 22:00:09.897687,0 days 00:00:11.426217,0.12037546978227473,60,manhattan,34,,COMPLETE
189,0.899708401572122,2026-08-09 22:00:09.960434,2026-08-09 22:00:21.411539,0 days 00:00:11.451105,0.1883099066626543,60,minkowski,43,1.0,COMPLETE
190,0.9000821734298425,2026-08-09 22:00:21.490068,2026-08-09 22:00:32.922095,0 days 00:00:11.432027,0.13460646156728798,60,manhattan,40,,COMPLETE
191,0.9003708281829419,2026-08-09 22:00:33.000359,2026-08-09 22:00:44.449046,0 days 00:00:11.448687,0.13857522011121975,60,minkowski,37,1.0,COMPLETE
192,0.9002501375170104,2026-08-09 22:00:44.511684,2026-08-09 22:00:55.999371,0 days 00:00:11.487687,0.12996228868244267,60,minkowski,36,1.0,COMPLETE
193,0.9003708281829419,2026-08-09 22:00:56.053419,2026-08-09 22:01:07.476650,0 days 00:00:11.423231,0.11212894372958761,60,minkowski,37,1.0,COMPLETE
194,0.8977201238838046,2026-08-09 22:01:07.554938,2026-08-09 22:01:18.975615,0 days 00:00:11.420677,0.14454847062300313,60,minkowski,33,1.0,COMPLETE
195,0.9002144891165109,2026-08-09 22:01:19.046526,2026-08-09 22:01:30.542850,0 days 00:00:11.496324,0.15693728292613593,60,minkowski,39,1.0,COMPLETE
196,0.9003623464081554,2026-08-09 22:01:30.605454,2026-08-09 22:01:42.038169,0 days 00:00:11.432715,0.0821899270215128,60,minkowski,35,1.0,COMPLETE
197,0.8998609737326919,2026-08-09 22:01:42.110271,2026-08-09 22:01:53.546812,0 days 00:00:11.436541,0.0975921501217727,60,manhattan,41,,COMPLETE
198,0.9003708281829419,2026-08-09 22:01:53.625090,2026-08-09 22:02:05.034019,0 days 00:00:11.408929,0.17348719310431962,60,minkowski,37,1.0,COMPLETE
199,0.8986863976031503,2026-08-09 22:02:05.096558,2026-08-09 22:02:16.542000,0 days 00:00:11.445442,0.16298923700171045,60,manhattan,32,,COMPLETE
