number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
115,0.871966244357705,2026-08-06 02:21:17.910880,2026-08-06 02:21:47.658198,0 days 00:00:29.747318,0.30186958002306913,6,0.0008692397328119101,300,1,SUBSPACE,0.00503877670277974,COMPLETE
116,0.8804854130171953,2026-08-06 02:21:47.739255,2026-08-06 02:22:16.902306,0 days 00:00:29.163051,0.2765296913067884,5,0.000623669670488655,300,1,SUBSPACE,0.0028073113582143816,COMPLETE
117,0.8742068078239821,2026-08-06 02:22:16.968478,2026-08-06 02:22:46.760377,0 days 00:00:29.791899,0.2988882019243777,6,0.000605569020389537,300,1,SUBSPACE,0.003920428587673328,COMPLETE
118,0.8725195708585011,2026-08-06 02:22:46.829351,2026-08-06 02:23:16.269111,0 days 00:00:29.439760,0.33605140609871564,5,0.0004593122163876186,300,1,SUBSPACE,0.0028529677475287864,COMPLETE
119,0.8724217468520659,2026-08-06 02:23:16.347740,2026-08-06 02:23:45.955611,0 days 00:00:29.607871,0.27000926648401796,6,0.0006958851573758294,300,1,SUBSPACE,0.006798765097169877,COMPLETE
120,0.8747144023589215,2026-08-06 02:23:46.018895,2026-08-06 02:24:15.434569,0 days 00:00:29.415674,0.28406530887377107,5,0.00038079106369617546,300,1,SUBSPACE,0.005386297779192756,COMPLETE
121,0.8806959012044164,2026-08-06 02:24:15.507475,2026-08-06 02:24:45.015749,0 days 00:00:29.508274,0.2756674329398476,5,0.0005764853237646537,300,1,SUBSPACE,0.002502566325694126,COMPLETE
122,0.8800786710957016,2026-08-06 02:24:45.078592,2026-08-06 02:25:14.348800,0 days 00:00:29.270208,0.26587844133765337,5,0.0005687409609526462,300,1,SUBSPACE,0.003450076796649289,COMPLETE
123,0.8805989857800843,2026-08-06 02:25:14.411766,2026-08-06 02:25:43.611728,0 days 00:00:29.199962,0.2753254310982801,5,0.0005872185007281197,300,1,SUBSPACE,0.0035653279478129432,COMPLETE
124,0.8723987294387869,2026-08-06 02:25:43.683582,2026-08-06 02:26:13.423584,0 days 00:00:29.740002,0.27635103951790574,6,0.000560192739451862,300,1,SUBSPACE,0.003530222365319197,COMPLETE
125,0.8745448003663403,2026-08-06 02:26:13.489014,2026-08-06 02:26:43.070851,0 days 00:00:29.581837,0.3215763880102922,5,0.00046479784053485865,300,1,SUBSPACE,0.0027190787982251993,COMPLETE
126,0.8678700533761698,2026-08-06 02:26:43.142970,2026-08-06 02:27:13.216097,0 days 00:00:30.073127,0.3108593938579341,6,0.0004024246856015709,300,1,UNIFORM,0.004004767913799431,COMPLETE
127,0.8702008693313564,2026-08-06 02:27:13.288516,2026-08-06 02:27:42.666400,0 days 00:00:29.377884,0.2884279302995587,5,0.0002757916772457905,300,1,SUBSPACE,0.004356620315400397,COMPLETE
128,0.879977515621555,2026-08-06 02:27:42.740639,2026-08-06 02:28:12.079276,0 days 00:00:29.338637,0.2629255797815529,5,0.0006131446306040642,300,1,SUBSPACE,0.0022909828996361507,COMPLETE
129,0.873883655455975,2026-08-06 02:28:12.142568,2026-08-06 02:28:42.049189,0 days 00:00:29.906621,0.2673070188279745,6,0.000508393301893206,300,1,SUBSPACE,0.005053977209722353,COMPLETE
130,0.8802022382617251,2026-08-06 02:28:42.127926,2026-08-06 02:29:11.585288,0 days 00:00:29.457362,0.2970995092204404,5,0.000799931770296966,300,1,SUBSPACE,0.007304156832963468,COMPLETE
131,0.8798306281815516,2026-08-06 02:29:11.648092,2026-08-06 02:29:40.857646,0 days 00:00:29.209554,0.2780455664830198,5,0.000815696812311912,300,1,SUBSPACE,0.0071137501030700215,COMPLETE
132,0.8804054577921213,2026-08-06 02:29:40.920538,2026-08-06 02:30:10.319056,0 days 00:00:29.398518,0.30000136945146605,5,0.0006325952454839629,300,1,SUBSPACE,0.0021599426954801207,COMPLETE
133,0.8740329657815866,2026-08-06 02:30:10.398928,2026-08-06 02:30:40.479474,0 days 00:00:30.080546,0.33632399490529596,6,0.0007005754286232303,300,1,SUBSPACE,0.0029937830814296988,COMPLETE
134,0.8796225628799388,2026-08-06 02:30:40.558710,2026-08-06 02:31:09.749588,0 days 00:00:29.190878,0.29942041255926044,5,0.0012302943089790915,300,1,SUBSPACE,0.009746948328342423,COMPLETE
135,0.8804975274452367,2026-08-06 02:31:09.821227,2026-08-06 02:31:39.414014,0 days 00:00:29.592787,0.3232838575569873,5,0.000926573701142301,300,1,SUBSPACE,0.003459528490624455,COMPLETE
136,0.8717920994546086,2026-08-06 02:31:39.483221,2026-08-06 02:32:09.270819,0 days 00:00:29.787598,0.32525888766477096,6,0.0009469941057127003,300,1,SUBSPACE,0.0034613370303500546,COMPLETE
137,0.8600877448023047,2026-08-06 02:32:09.330230,2026-08-06 02:33:00.701021,0 days 00:00:51.370791,0.3526058560784389,69,0.0005731281323837972,300,1,SUBSPACE,0.006029346104584814,COMPLETE
138,0.8756329788651689,2026-08-06 02:33:00.773870,2026-08-06 02:33:30.058371,0 days 00:00:29.284501,0.3078139687677097,5,0.0004966774702717715,300,1,SUBSPACE,0.0044466856390899135,COMPLETE
139,0.8678409787488702,2026-08-06 02:33:30.137179,2026-08-06 02:34:00.186637,0 days 00:00:30.049458,0.36561781624422535,7,0.0007744844214623636,300,1,SUBSPACE,0.007861607337918202,COMPLETE
140,0.8676353363328657,2026-08-06 02:34:00.265494,2026-08-06 02:34:28.950059,0 days 00:00:28.684565,0.2945471208120158,5,0.0004284975469071589,300,1,UNIFORM,0.005475307266942743,COMPLETE
141,0.8803936462247808,2026-08-06 02:34:29.021784,2026-08-06 02:34:58.075642,0 days 00:00:29.053858,0.2821158952367428,5,0.0006412053768637337,300,1,SUBSPACE,0.0020502757936341496,COMPLETE
142,0.8800820025634128,2026-08-06 02:34:58.152008,2026-08-06 02:35:27.273945,0 days 00:00:29.121937,0.2845069354312479,5,0.0008402222789956329,300,1,SUBSPACE,0.0020018013095402408,COMPLETE
143,0.8800692824139693,2026-08-06 02:35:27.353655,2026-08-06 02:35:56.334185,0 days 00:00:28.980530,0.30256737097840053,5,0.001019449027788248,300,1,SUBSPACE,0.002185118737408755,COMPLETE
144,0.8722915167506197,2026-08-06 02:35:56.405345,2026-08-06 02:36:26.281557,0 days 00:00:29.876212,0.2874630478234015,6,0.0008098345991397205,300,1,SUBSPACE,0.0019359753717928516,COMPLETE
145,0.8801970896298072,2026-08-06 02:36:26.360091,2026-08-06 02:36:55.700675,0 days 00:00:29.340584,0.3285546664087088,5,0.0011235356337464606,300,1,SUBSPACE,0.003471625820983366,COMPLETE
146,0.8798736344010991,2026-08-06 02:36:55.773580,2026-08-06 02:37:25.010299,0 days 00:00:29.236719,0.32897140844999795,5,0.0012150968226105141,300,1,SUBSPACE,0.0010376120704335614,COMPLETE
147,0.8713823289261043,2026-08-06 02:37:25.089208,2026-08-06 02:37:54.983505,0 days 00:00:29.894297,0.31333077065281006,6,0.0016098035547810895,300,1,SUBSPACE,0.0024985439179263055,COMPLETE
148,0.8796028769343713,2026-08-06 02:37:55.046233,2026-08-06 02:38:24.489904,0 days 00:00:29.443671,0.279398925889503,5,0.0008779565565640553,300,1,SUBSPACE,0.004023834979434824,COMPLETE
149,0.8794078346429031,2026-08-06 02:38:24.568766,2026-08-06 02:38:53.689850,0 days 00:00:29.121084,0.2952398126585391,5,0.0013433915990536422,300,1,SUBSPACE,0.0013679744657425748,COMPLETE
150,0.8740057083184931,2026-08-06 02:38:53.768538,2026-08-06 02:39:38.156585,0 days 00:00:44.388047,0.335990362970916,6,0.001160505420284176,300,2,SUBSPACE,0.0031263706521767105,COMPLETE
151,0.8804345324194208,2026-08-06 02:39:38.235170,2026-08-06 02:40:07.417245,0 days 00:00:29.182075,0.2721002462967088,5,0.0006536808498814606,300,1,SUBSPACE,0.003662341795582011,COMPLETE
152,0.8805741512025993,2026-08-06 02:40:07.480186,2026-08-06 02:40:36.525881,0 days 00:00:29.045695,0.28570338279281804,5,0.0006484401252101598,300,1,SUBSPACE,0.004946729739690437,COMPLETE
153,0.8805944428695688,2026-08-06 02:40:36.597880,2026-08-06 02:41:05.869475,0 days 00:00:29.271595,0.3207636707416136,5,0.0006719718117304015,300,1,SUBSPACE,0.004753512567520992,COMPLETE
154,0.8806144316758372,2026-08-06 02:41:05.928715,2026-08-06 02:41:35.145266,0 days 00:00:29.216551,0.30360788327598753,5,0.0006258119055600695,300,1,SUBSPACE,0.005020448709645754,COMPLETE
155,0.8742107450130958,2026-08-06 02:41:35.214168,2026-08-06 02:42:02.871639,0 days 00:00:27.657471,0.3093721878662127,6,0.0006897990267077808,275,1,SUBSPACE,0.00481321502801394,COMPLETE
156,0.8757371629463259,2026-08-06 02:42:02.934409,2026-08-06 02:42:32.339715,0 days 00:00:29.405306,0.32033271982560196,5,0.0005188469495357868,300,1,SUBSPACE,0.006158226051584011,COMPLETE
157,0.8804457382653593,2026-08-06 02:42:32.418271,2026-08-06 02:42:59.500600,0 days 00:00:27.082329,0.27594794121014654,5,0.0006524263159002746,275,1,SUBSPACE,0.004487374378994611,COMPLETE
158,0.8740653718765977,2026-08-06 02:42:59.563743,2026-08-06 02:43:27.102145,0 days 00:00:27.538402,0.27451519733614826,6,0.0004897511500077554,275,1,SUBSPACE,0.0040469622554661685,COMPLETE
159,0.8807186157569944,2026-08-06 02:43:27.174498,2026-08-06 02:43:54.175457,0 days 00:00:27.000959,0.2735839392247917,5,0.0006344113515426897,275,1,SUBSPACE,0.002734180120719554,COMPLETE
160,0.8794693153652138,2026-08-06 02:43:54.254119,2026-08-06 02:44:21.171942,0 days 00:00:26.917823,0.28160413524797284,5,0.0005765004942838266,275,1,SUBSPACE,0.0027366790679612778,COMPLETE
