number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_contamination,params_max_features,params_max_samples,params_n_estimators,state
124,0.8093767490205485,2026-08-03 12:04:05.633183,2026-08-03 12:04:05.838255,0 days 00:00:00.205072,True,0.16943369538675443,0.9607950200711582,0.8507685371839939,100,COMPLETE
125,0.8078070220070701,2026-08-03 12:04:05.906349,2026-08-03 12:04:06.095165,0 days 00:00:00.188816,True,0.24935850989567232,0.999459062710162,0.8225758968824128,100,COMPLETE
126,0.8220390520702345,2026-08-03 12:04:06.158148,2026-08-03 12:04:06.347865,0 days 00:00:00.189717,True,0.28551634346761023,0.9740215709887111,0.9259287447406784,100,COMPLETE
127,0.823239289028447,2026-08-03 12:04:06.411607,2026-08-03 12:04:06.601746,0 days 00:00:00.190139,True,0.2379836787648429,0.9836914307471537,0.8991191464519195,100,COMPLETE
128,0.8118959443317801,2026-08-03 12:04:06.665112,2026-08-03 12:04:06.870504,0 days 00:00:00.205392,True,0.20970553096225442,0.9554299944934806,0.910306249303295,100,COMPLETE
129,0.8193390489204833,2026-08-03 12:04:06.930106,2026-08-03 12:04:07.136021,0 days 00:00:00.205915,True,0.18244665977033844,0.9658580984852259,0.8750964925062477,100,COMPLETE
130,0.8216450302981845,2026-08-03 12:04:07.199096,2026-08-03 12:04:07.561239,0 days 00:00:00.362143,True,0.2094143065613896,0.94361886941986,0.9388452611023786,200,COMPLETE
131,0.8296235926063222,2026-08-03 12:04:07.640915,2026-08-03 12:04:07.829769,0 days 00:00:00.188854,True,0.23103882490605177,0.9754297914837309,0.9912850878875428,100,COMPLETE
132,0.80364813886042,2026-08-03 12:04:07.892361,2026-08-03 12:04:08.080216,0 days 00:00:00.187855,True,0.2721329626973079,0.9873732188540464,0.9854186658912829,100,COMPLETE
133,0.8260492306126751,2026-08-03 12:04:08.142822,2026-08-03 12:04:08.332495,0 days 00:00:00.189673,True,0.22616253561639296,0.9768230421526306,0.9497958913398299,100,COMPLETE
134,0.8251524600769025,2026-08-03 12:04:08.395074,2026-08-03 12:04:08.583320,0 days 00:00:00.188246,True,0.2478811371118506,0.9667637581530248,0.9530181127927132,100,COMPLETE
135,0.8140138492141371,2026-08-03 12:04:08.646497,2026-08-03 12:04:08.851304,0 days 00:00:00.204807,True,0.24406098554835512,0.9524604030369194,0.9372240450681347,100,COMPLETE
136,0.8253047990095244,2026-08-03 12:04:08.914250,2026-08-03 12:04:09.105385,0 days 00:00:00.191135,True,0.2653832049117887,0.9635976756617515,0.8880967941263507,100,COMPLETE
137,0.8185367709234344,2026-08-03 12:04:09.167982,2026-08-03 12:04:09.358158,0 days 00:00:00.190176,True,0.30384651913259597,0.9618817918469333,0.9912636877617006,100,COMPLETE
138,0.8090317906820665,2026-08-03 12:04:09.420739,2026-08-03 12:04:09.607790,0 days 00:00:00.187051,True,0.26741010510557683,0.9916476470426288,0.9512977775041631,100,COMPLETE
139,0.8047850779321155,2026-08-03 12:04:09.670602,2026-08-03 12:04:09.875481,0 days 00:00:00.204879,True,0.22636508231497038,0.9375072026008042,0.9259414763409186,100,COMPLETE
140,0.8104073839861798,2026-08-03 12:04:09.938054,2026-08-03 12:04:10.301053,0 days 00:00:00.362999,True,0.1966832266278945,0.9536125566781876,0.9984016088452532,200,COMPLETE
