number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_contamination,params_max_features,params_max_samples,params_n_estimators,state
100,0.8091211345888727,2026-08-03 17:05:34.758686,2026-08-03 17:05:35.939430,0 days 00:00:01.180744,True,0.07736702180941712,0.9576171818627908,0.971057940569035,600,COMPLETE
101,0.8113713895975829,2026-08-03 17:05:36.022871,2026-08-03 17:05:36.606157,0 days 00:00:00.583286,True,0.0696146271236838,0.9007420605558618,0.8816362550839982,300,COMPLETE
102,0.8145041806891171,2026-08-03 17:05:36.675369,2026-08-03 17:05:37.258890,0 days 00:00:00.583521,True,0.08661912764633559,0.8961335883111912,0.9354546871566456,300,COMPLETE
103,0.8128584356396782,2026-08-03 17:05:37.335272,2026-08-03 17:05:38.099137,0 days 00:00:00.763865,True,0.0583595889963084,0.8470530516705636,0.8425098086110719,400,COMPLETE
104,0.8101875071172265,2026-08-03 17:05:38.179589,2026-08-03 17:05:39.160946,0 days 00:00:00.981357,True,0.06926301503118061,0.9353213454874318,0.887488222760691,500,COMPLETE
105,0.8224924345396881,2026-08-03 17:05:39.237956,2026-08-03 17:05:39.439351,0 days 00:00:00.201395,True,0.11304444108747957,0.882214646578307,0.9243084925325717,100,COMPLETE
106,0.8208291235695889,2026-08-03 17:05:39.514952,2026-08-03 17:05:39.717138,0 days 00:00:00.202186,True,0.12235417220108988,0.8808333700427582,0.9256641985112344,100,COMPLETE
107,0.8142488691181424,2026-08-03 17:05:39.793413,2026-08-03 17:05:40.001015,0 days 00:00:00.207602,True,0.14754673140236385,0.911886779696082,0.9805663973820283,100,COMPLETE
108,0.8218761130130763,2026-08-03 17:05:40.071384,2026-08-03 17:05:40.279616,0 days 00:00:00.208232,True,0.09495753948396116,0.9711120098207648,0.9506797771956148,100,COMPLETE
109,0.8246388083279423,2026-08-03 17:05:40.356035,2026-08-03 17:05:40.557413,0 days 00:00:00.201378,True,0.10960592675084657,0.9742944291692128,0.9579239964630689,100,COMPLETE
110,0.8257251696625647,2026-08-03 17:05:40.633726,2026-08-03 17:05:40.841995,0 days 00:00:00.208269,True,0.12997321226090572,0.9753005397674583,0.9505305566197961,100,COMPLETE
111,0.8271683009030094,2026-08-03 17:05:40.918458,2026-08-03 17:05:41.133787,0 days 00:00:00.215329,True,0.12902816681408238,0.9730851064596324,0.907716847397629,100,COMPLETE
112,0.8100303224133879,2026-08-03 17:05:41.203056,2026-08-03 17:05:41.411521,0 days 00:00:00.208465,True,0.12964757639405255,0.9901206819549452,0.9488348553062014,100,COMPLETE
113,0.8284266871158212,2026-08-03 17:05:41.488053,2026-08-03 17:05:41.696337,0 days 00:00:00.208284,True,0.1690366916304149,0.9777357852136335,0.9054459296907762,100,COMPLETE
114,0.8271104545091112,2026-08-03 17:05:41.772718,2026-08-03 17:05:41.981207,0 days 00:00:00.208489,True,0.16724330799970097,0.9771581922001329,0.9102190380354389,100,COMPLETE
115,0.8271237803799569,2026-08-03 17:05:42.057387,2026-08-03 17:05:42.265720,0 days 00:00:00.208333,True,0.21347845850909633,0.9808106293310148,0.9087282479169705,100,COMPLETE
